genre,id,name,sinopsis,tags
Adventure,829,Shape of the World,"Shape of the World is an adventure game for the Nintendo Switch. It is ranked #2282 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.21.",['No tags']
Adventure,1666,The Shapeshifting Detective,"The Shapeshifting Detective is an adventure game for the Nintendo Switch. It is ranked #2282 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.21.",['No tags']
Adventure,10840,Mineko's Night Market,"Mineko's Night Market is an adventure game for the Nintendo Switch. It is ranked #2342 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.17.",['No tags']
Adventure,6261,Fire Tonight,"Fire Tonight is an adventure game for the Nintendo Switch. It is ranked #2378 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.16.","['Adventure', 'Exploration', 'Platformer', 'Love story', 'Low-poly', 'Top-Down', 'Real-time']"
Adventure,353,Batman: The Telltale Series,"Batman: The Telltale Series is an adventure game for the Nintendo Switch. It is ranked #2399 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.14. It is part of the DC Comics series.","['Adventure', 'Investigation', 'Story choices', 'Super Heroes']"
Adventure,5740,Little Mouse's Encyclopedia,"Little Mouse's Encyclopedia is an adventure game for the Nintendo Switch. It is ranked #2413 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.13.","['Adventure', 'Educational', 'Point-and-click', 'Relaxing', 'Side Scroller', 'No fail state', 'Family friendly']"
Adventure,11899,A Void Hope,"A Void Hope is an adventure game for the Nintendo Switch. It is ranked #2457 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.11.",['No tags']
Adventure,1016,The Liar Princess and the Blind Prince,"The Liar Princess and the Blind Prince is an adventure game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 7.10.",['No tags']
Adventure,1431,Valiant Hearts: The Great War,"Valiant Hearts: The Great War is an adventure game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.10.","['Adventure', 'Puzzle', 'World War I', 'Political', 'Melancholy', 'Sad', 'Cartoon / comics', 'Drawing / painting', 'Side Scroller']"
Adventure,6236,Button City,"Button City is an adventure game for the Nintendo Switch. It is ranked #2502 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.07.","['Adventure', 'Interactive story', 'Cats / dogs', 'Feel Good', 'Low-poly', 'Casual', 'Family friendly']"
Adventure,7701,Tasomachi: Behind the Twilight,"Tasomachi: Behind the Twilight is an adventure game for the Nintendo Switch. It is ranked #2502 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.07.","['Adventure', 'Asia', 'Fantastic', 'Relaxing', 'Third Person', 'Casual']"
Adventure,1997,Drowning,"Drowning is an adventure game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.00.",['No tags']
Adventure,6864,Epic Chef,"Epic Chef is an adventure game for the Nintendo Switch. It is ranked #2584 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.00.","['Adventure', 'RPG', 'Cooking', 'Fantasy', 'Cartoon / comics', 'Third Person']"
Adventure,3816,Can Androids Pray: Blue,"Can Androids Pray: Blue is an adventure game for the Nintendo Switch. It is ranked #2684 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.99.",['No tags']
Adventure,3588,Wanderlust Travel Stories,"Wanderlust Travel Stories is an adventure game for the Nintendo Switch. It is ranked #2743 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.93.",['No tags']
Adventure,3744,Bohemian Killing,"Bohemian Killing is an adventure game for the Nintendo Switch. It is ranked #2783 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.90.",['No tags']
Adventure,12749,SPY x ANYA: Operation Memories,"SPY x ANYA: Operation Memories is an adventure game for the Nintendo Switch. It is ranked #2820 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.88.",['No tags']
Adventure,2737,The Church in the Darkness,"The Church in the Darkness is an adventure game for the Nintendo Switch. It is ranked #2866 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.85.",['No tags']
Adventure,11234,Bluey: The Videogame,"Bluey: The Videogame is an adventure game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.83.",['No tags']
Adventure,4556,Lost Ember,"Lost Ember is an adventure game for the Nintendo Switch. It is ranked #2888 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.83.",['No tags']
Adventure,8387,Alfred Hitchcock: Vertigo,"Alfred Hitchcock: Vertigo is an adventure game for the Nintendo Switch. It is ranked #2995 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.77.","['Adventure', 'Interactive story', 'Point-and-click', 'Investigation']"
Adventure,7572,Happy's Humble Burger Farm,"Happy's Humble Burger Farm is an adventure game for the Nintendo Switch. It is ranked #2995 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.77.","['Adventure', 'Horror', 'Management', 'Cooking', 'Investigation', 'Fantastic', 'Scary', 'Weird', 'First-Person']"
Adventure,3438,Mosaic,"Mosaic is an adventure game for the Nintendo Switch. It is ranked #3020 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 6.75.",['No tags']
Adventure,10917,Detective Pikachu Returns,"Detective Pikachu Returns is an adventure game for the Nintendo Switch. It is ranked #3062 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.73. It is part of the Pokemon series.",['No tags']
Adventure,521,Tales of the Tiny Planet,"Tales of the Tiny Planet is an adventure game for the Nintendo Switch. It is ranked #3082 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.72.",['No tags']
Adventure,4129,"Yes, Your Grace","Yes, Your Grace is an adventure game for the Nintendo Switch. It is ranked #3090 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 6.71.",['No tags']
Adventure,2915,Distraint: Deluxe Edition,"Distraint: Deluxe Edition is an adventure game for the Nintendo Switch. It is ranked #3098 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.70.",['No tags']
Adventure,2428,My Big Sister,"My Big Sister is an adventure game for the Nintendo Switch. It is ranked #3123 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.69.",['No tags']
Adventure,13160,Mika and the Witch's Mountain,"Mika and the Witch's Mountain is an adventure game for the Nintendo Switch. It is ranked #3134 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.68.",['No tags']
Adventure,49,RiME,"RiME is an adventure game for the Nintendo Switch. It is ranked #3134 on the all-time Top Rated Switch games,  with a total of 13 reviews  and an average score of 6.68.","['Adventure', 'Exploration', 'Platformer', 'Puzzle', 'Family story', 'Emotional', 'Sad', 'Low-poly', 'Third Person', 'Casual']"
Adventure,236,The Count Lucanor,"The Count Lucanor is an adventure game for the Nintendo Switch. It is ranked #3147 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 6.67.",['No tags']
Adventure,10186,Fall of Porcupine,"Fall of Porcupine is an adventure game for the Nintendo Switch. It is ranked #3184 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 6.66.","['Adventure', 'Interactive story', 'Fantasy', 'Emotional', 'Drawing / painting', 'Side Scroller']"
Adventure,6999,Aspire: Ina's Tale,"Aspire: Ina's Tale is an adventure game for the Nintendo Switch. It is ranked #3232 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.62.","['Adventure', 'Platformer', 'Puzzle platformer', 'Fantastic', 'Fantasy', 'Drawing / painting', 'Side Scroller']"
Adventure,5434,World's End Club,"World's End Club is an adventure game for the Nintendo Switch. It is ranked #3240 on the all-time Top Rated Switch games,  with a total of 13 reviews  and an average score of 6.61.","['Adventure', 'Interactive story', 'Puzzle platformer', 'Fantastic', 'Science Fiction', 'Weird', 'Anime', 'Cartoon / comics', 'Side Scroller', 'Casual']"
Adventure,3935,Stone,"Stone is an adventure game for the Nintendo Switch. It is ranked #3282 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.57.",['No tags']
Adventure,4347,Giraffe and Annika,"Giraffe and Annika is an adventure game for the Nintendo Switch. It is ranked #3293 on the all-time Top Rated Switch games,  with a total of 13 reviews  and an average score of 6.56.",['No tags']
Adventure,1304,The Mooseman,"The Mooseman is an adventure game for the Nintendo Switch. It is ranked #3314 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.54.",['No tags']
Adventure,12260,Rose and Camellia Collection,"Rose and Camellia Collection is an adventure game for the Nintendo Switch. It is ranked #3392 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 6.48.",['No tags']
Adventure,13615,Teenage Mutant Ninja Turtles: Mutants Unleashed,"Teenage Mutant Ninja Turtles: Mutants Unleashed is an adventure game for the Nintendo Switch. It is ranked #3438 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.42.",['No tags']
Adventure,3899,Spirit of the North,"Spirit of the North is an adventure game for the Nintendo Switch. It is ranked #3505 on the all-time Top Rated Switch games,  with a total of 15 reviews  and an average score of 6.35.",['No tags']
Adventure,4725,Cloudpunk,"Cloudpunk is an adventure game for the Nintendo Switch. It is ranked #3562 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.32.",['No tags']
Adventure,11017,Mail Time,"Mail Time is an adventure game for the Nintendo Switch. It is ranked #3572 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.30.",['No tags']
Adventure,13726,Clock Tower: Rewind,"Clock Tower: Rewind is an adventure game for the Nintendo Switch. It is ranked #3592 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.27.",['No tags']
Adventure,5119,Sense - A Cyberpunk Ghost Story,"Sense - A Cyberpunk Ghost Story is an adventure game for the Nintendo Switch. It is ranked #3598 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 6.26.",['No tags']
Adventure,3456,Eclipse: Edge of Light,"Eclipse: Edge of Light is an adventure game for the Nintendo Switch. It is ranked #3601 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.25.",['No tags']
Adventure,465,InnerSpace,"InnerSpace is an adventure game for the Nintendo Switch. It is ranked #3601 on the all-time Top Rated Switch games,  with a total of 13 reviews  and an average score of 6.25.",['No tags']
Adventure,8991,Goodbye World,"Goodbye World is an adventure game for the Nintendo Switch. It is ranked #3625 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.24.","['Adventure', 'Pixel art', 'Side Scroller']"
Adventure,650,The Bunker,"The Bunker is an adventure game for the Nintendo Switch. It is ranked #3630 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 6.23.","['Adventure', 'FMV', 'Horror', 'Investigation']"
Adventure,1043,Night Trap: 25th Anniversary Edition,"Night Trap: 25th Anniversary Edition is an adventure game for the Nintendo Switch. It is ranked #3703 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.13.",['No tags']
Adventure,604,The Trail: Frontier Challenge,"The Trail: Frontier Challenge is an adventure game for the Nintendo Switch. It is ranked #3703 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.13.",['No tags']
Adventure,5643,Breathedge,"Breathedge is an adventure game for the Nintendo Switch. It is ranked #3727 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 6.10.",['No tags']
